id	file	line	kind	status	code	text
COPY_ec43fa35a496	App/Home/ScanRecord.swift	3644	source_literal	needs_translation	"return ""流式头信息探测"""	
COPY_69d6af1601a0	App/Home/ScanRecord.swift	3646	source_literal	needs_translation	"return ""边上传边抽帧"""	
COPY_439099adfd5a	App/Home/ScanRecord.swift	3648	source_literal	needs_translation	"return ""边上传边预审核"""	
COPY_889840e8ff32	App/Home/ScanRecord.swift	3650	source_literal	needs_translation	"return ""等待足够帧后启动增量 SfM"""	
COPY_04b33a60c039	App/Home/ScanRecord.swift	3652	source_literal	needs_translation	"return ""等待更多帧后刷新增量 SfM"""	
COPY_5034480c42f2	App/Home/ScanRecord.swift	3654	source_literal	needs_translation	"return ""增量 SfM 已拿到结果"""	
COPY_ff532ccc9902	App/Home/ScanRecord.swift	3656	source_literal	needs_translation	"return ""正式抽帧"""	
COPY_5bd64983183e	App/Home/ScanRecord.swift	3658	source_literal	needs_translation	"return ""特征提取"""	
COPY_2199a03d5ed0	App/Home/ScanRecord.swift	3660	source_literal	needs_translation	"return ""相邻视角匹配"""	
COPY_8602eef09e79	App/Home/ScanRecord.swift	3662	source_literal	needs_translation	"return ""相机重建注册"""	
COPY_53862741a96e	App/Home/ScanRecord.swift	3664	source_literal	needs_translation	"return ""预处理完成，等待 GPU"""	
COPY_51b769ffae8c	App/Home/ScanRecord.swift	3666	source_literal	needs_translation	"return ""训练步数"""	
COPY_9a550b2e4d0b	App/Home/ScanRecord.swift	3668	source_literal	needs_translation	"return ""训练预算"""	
COPY_2f95bcb8c163	App/Home/ScanRecord.swift	3670	source_literal	needs_translation	"return ""导出渲染计数"""	
COPY_b933492e4567	App/Home/ScanRecord.swift	3672	source_literal	needs_translation	"return ""仅阶段心跳"""	
COPY_13a4a6ab616c	App/Home/ScanRecord.swift	3674	source_literal	needs_translation	"return ""worker 活跃但尚无 runtime"""	
COPY_6f636c03d8aa	App/Home/ScanRecord.swift	3686	source_literal	needs_translation	"return ""远端超时"""	
COPY_4f40c9a85759	App/Home/ScanRecord.swift	3688	source_literal	needs_translation	"return ""网络超时"""	
COPY_c1d543e65886	App/Home/ScanRecord.swift	3690	source_literal	needs_translation	"return ""上传已中断"""	
COPY_4c34b326de4f	App/Home/ScanRecord.swift	3692	source_literal	needs_translation	"return ""后端异常"""	
COPY_20374bd185f0	App/Home/ScanRecord.swift	3694	source_literal	needs_translation	"return ""任务超时"""	
COPY_922b3fe0fc82	App/Home/ScanRecord.swift	3696	source_literal	needs_translation	"return ""下载失败"""	
COPY_97bb7cd78979	App/Home/ScanRecord.swift	3698	source_literal	needs_translation	"return ""响应异常"""	
COPY_d40f26b6dceb	App/Home/ScanRecord.swift	3700	source_literal	needs_translation	"return ""后台未配置"""	
COPY_ce516f7ad426	App/Home/ScanRecord.swift	3702	source_literal	needs_translation	"return ""输入无效"""	
COPY_e82a842a4d9a	App/Home/ScanRecord.swift	3704	source_literal	needs_translation	"return ""内存不足"""	
COPY_7ab9ddc163fe	App/Home/ScanRecord.swift	3706	source_literal	needs_translation	"return ""处理卡住"""	
COPY_2cca0a402606	App/Home/ScanRecord.swift	3708	source_literal	needs_translation	"return ""未分类异常"""	
COPY_af61f0f544f3	App/Home/ScanRecord.swift	3710	source_literal	needs_translation	"return ""本地落盘失败"""	
COPY_494a45352963	App/Home/ScanRecord.swift	3712	source_literal	needs_translation	"return ""正在取消"""	
COPY_bf4e888fd97c	App/Home/ScanRecord.swift	3714	source_literal	needs_translation	"return ""取消待确认"""	
COPY_5157147580ab	App/Home/ScanRecord.swift	3716	source_literal	needs_translation	"return ""用户已取消"""	
COPY_ba8512d85864	App/Home/ScanRecord.swift	3718	source_literal	needs_translation	"return ""旧本地任务已冻结"""	
COPY_1e1bf6bd17c9	App/Home/ScanRecord.swift	3720	source_literal	needs_translation	"return ""旧远端任务已冻结"""	
COPY_524376c0defe	App/Home/ScanRecordCell.swift	113	source_literal	needs_translation	"Text(useEnglish ? ""About \(etaSummary)"" : ""约 \(etaSummary)"")"	
COPY_c347bd100c1d	App/Home/ScanRecordCell.swift	117	source_literal	needs_translation	"Text(useEnglish ? ""Waiting for stats"" : ""等待统计"")"	
COPY_106a766548b1	App/Home/ScanRecordCell.swift	265	source_literal	needs_translation	"return ""已完成"""	
COPY_3b486293b3f3	App/Home/ScanRecordCell.swift	267	source_literal	needs_translation	"return ""已取消"""	
COPY_b4fe02177ee1	App/Home/ScanRecordCell.swift	269	source_literal	needs_translation	"return ""失败"""	
COPY_e96ff8e899e5	App/Home/ScanRecordCell.swift	271	source_literal	needs_translation	"return ""本地处理"""	
COPY_c624562ea838	App/Home/ScanRecordCell.swift	273	source_literal	needs_translation	"return ""上传中"""	
COPY_8c94e26d6c0c	App/Home/ScanRecordCell.swift	275	source_literal	needs_translation	"return ""排队中"""	
COPY_3ef61c8a7b35	App/Home/ScanRecordCell.swift	277	source_literal	needs_translation	"return ""重建中"""	
COPY_08bff8defba5	App/Home/ScanRecordCell.swift	279	source_literal	needs_translation	"return ""训练中"""	
COPY_02077022d495	App/Home/ScanRecordCell.swift	281	source_literal	needs_translation	"return ""导出中"""	
COPY_bc98f13f6da8	App/Home/ScanRecordCell.swift	283	source_literal	needs_translation	"return ""回传中"""	
COPY_799db76fbedf	App/Home/ScanRecordCell.swift	285	source_literal	needs_translation	"return ""准备中"""	
COPY_c683e4e34e58	App/Home/ScanRecordCell.swift	376	source_literal	needs_translation	"return record.resolvedProcessingBackend == .cloud ? ""远端方案"" : ""本地方案"""	
COPY_c683e4e34e58	App/Home/ScanRecordCell.swift	376	source_literal	needs_translation	"return record.resolvedProcessingBackend == .cloud ? ""远端方案"" : ""本地方案"""	
COPY_526c6fac6a26	App/Home/ScanRecordStore.swift	87	source_literal	needs_translation	"records[index].statusMessage = ""这条旧素材不会自动上传"""	
COPY_e498e7337f1c	App/Home/ScanRecordStore.swift	88	source_literal	needs_translation	"records[index].detailMessage = ""这是之前停在本地准备阶段的旧记录。为了避免过去的素材一打开 app 就自动排队，系统已经把它冻结了。原始视频仍保留在手机里；只有你手动点“重新发送到丹麦 5090”时才会再次上传。"""	
COPY_17ee52443353	App/Home/ScanRecordStore.swift	102	source_literal	needs_translation	"records[index].statusMessage = ""这条旧远端任务已停止自动恢复"""	
COPY_4e094bd9d8ad	App/Home/ScanRecordStore.swift	103	source_literal	needs_translation	"records[index].detailMessage = ""这是较早之前的历史远端任务。为了避免 app 每次打开都自动继续轮询，这条记录已经被冻结。原始视频仍保留在手机里；如果你还想继续，请手动重新发送。"""	
COPY_5fb7b52916be	App/Home/ScanRecordStore.swift	204	source_literal	needs_translation	"record.detailMessage = ""现在可以进入黑色 3D 空间自由查看"""	
COPY_1a970075bafe	App/Home/ScanRecordStore.swift	705	source_literal	needs_translation	"return normalizedStatusMessage == ""已从本地恢复作品"""	
COPY_daa04167ab87	App/Home/ScanRecordStore.swift	706	source_literal	needs_translation	"|| normalizedStatusMessage == ""已从本地恢复历史素材"""	
COPY_ef2ed1f8b366	App/Home/ScanRecordStore.swift	957	source_literal	needs_translation	"let statusMessage = recovered.artifactPath != nil ? ""已从本地恢复作品"" : ""已从本地恢复历史素材"""	
COPY_ef2ed1f8b366	App/Home/ScanRecordStore.swift	957	source_literal	needs_translation	"let statusMessage = recovered.artifactPath != nil ? ""已从本地恢复作品"" : ""已从本地恢复历史素材"""	
COPY_2ec4a571ed68	App/Home/ScanRecordStore.swift	959	source_literal	needs_translation	"? ""记录文件损坏后，已根据本地导出结果重新恢复这件作品。"""	
COPY_58663004d257	App/Home/ScanRecordStore.swift	960	source_literal	needs_translation	": ""记录文件损坏后，已根据本地保留素材恢复这条历史记录。"""	
COPY_ba9e6e87e471	App/LocalPreview/LocalPreviewProductProfile.swift	24	source_literal	needs_translation	"return ""深度先验"""	
COPY_c4a7b3db0f32	App/LocalPreview/LocalPreviewProductProfile.swift	26	source_literal	needs_translation	"return ""初始化高斯"""	
COPY_ff462f12578e	App/LocalPreview/LocalPreviewProductProfile.swift	28	source_literal	needs_translation	"return ""本地 refine"""	
COPY_78ee380c2ab5	App/LocalPreview/LocalPreviewProductProfile.swift	30	source_literal	needs_translation	"return ""主体裁切"""	
COPY_b293c9ac5c7c	App/LocalPreview/LocalPreviewProductProfile.swift	32	source_literal	needs_translation	"return ""边角清理"""	
COPY_3cf9ec92f68e	App/LocalPreview/LocalPreviewProductProfile.swift	34	source_literal	needs_translation	"return ""导出结果"""	
COPY_8b851443931a	App/LocalPreview/LocalPreviewProductProfile.swift	87	source_literal	needs_translation	"return ""正在做多帧单目深度先验，先把可用于本地结果生成的几何线索补齐。"""	
COPY_3da36e76acac	App/LocalPreview/LocalPreviewProductProfile.swift	89	source_literal	needs_translation	"return ""正在根据深度先验初始化高斯种子，筛掉不稳定和低质量 seed。"""	
COPY_128dab31fc32	App/LocalPreview/LocalPreviewProductProfile.swift	91	source_literal	needs_translation	"return ""正在做有上限的本地 refine，只追求尽快得到一个能看的本地结果。"""	
COPY_d2d2577b5227	App/LocalPreview/LocalPreviewProductProfile.swift	93	source_literal	needs_translation	"return ""正在沿着主体主簇做显式 cutout，先把能看的主体边界站住。"""	
COPY_5be1350c5e1f	App/LocalPreview/LocalPreviewProductProfile.swift	95	source_literal	needs_translation	"return ""正在保守清理低覆盖碎边和浮空小块，同时尽量保住主体和接触面。"""	
COPY_f17bdabcd7e0	App/LocalPreview/LocalPreviewProductProfile.swift	97	source_literal	needs_translation	"return ""本地训练已经收口，正在导出可交互结果。"""	
COPY_c492dee6e422	App/LocalPreview/LocalPreviewProductProfile.swift	102	source_literal	needs_translation	"""已完成"""	
COPY_a8ef3596cebb	App/Scan/ARCameraPreview.swift	444	source_literal	needs_translation	"viewModel.handleSessionFailure(""相机会话中断了，请返回主页重新开始一次扫描。"")"	
COPY_889d75e3377a	App/Scan/ScanView.swift	79	source_literal	needs_translation	"title: ""扫描引擎还在加载"","	
COPY_c37157ce747a	App/Scan/ScanView.swift	80	source_literal	needs_translation	"detail: ""请再等几秒后再结束拍摄，避免拿不到可用结果。"","	
COPY_98553121c8d7	App/Scan/ScanView.swift	106	source_literal	needs_translation	"modeTitle: isSubjectFirstMode ? nil : ""标准扫描模式"","	
COPY_b8d2cf647e00	App/Scan/ScanView.swift	109	source_literal	needs_translation	": ""围绕场景缓慢移动，尽量补全主要视角。"","	
COPY_c3bb8e3b229b	App/Scan/ScanView.swift	239	source_literal	needs_translation	".accessibilityLabel(""关闭"")"	
COPY_3bffa3370a81	App/Scan/ScanView.swift	250	source_literal	needs_translation	".accessibilityLabel(""扫描时长 \(formatTime(viewModel.elapsedTime))"")"	
COPY_b664d1678bd3	App/Scan/ScanView.swift	264	source_literal	needs_translation	"title: ""正在启动扫描环境"","	
COPY_f72c83613ae7	App/Scan/ScanView.swift	265	source_literal	needs_translation	"detail: ""第一次进入会初始化相机和本地引擎，请保持手机稳定。"""	
COPY_f9751682088f	App/Scan/ScanView.swift	283	source_literal	needs_translation	"title: isSubjectFirstMode ? ""正在整理本地结果"" : ""正在整理这次拍摄"","	
COPY_f9751682088f	App/Scan/ScanView.swift	283	source_literal	needs_translation	"title: isSubjectFirstMode ? ""正在整理本地结果"" : ""正在整理这次拍摄"","	
COPY_ba2fdf8bba02	App/Scan/ScanView.swift	285	source_literal	needs_translation	"? ""接下来会在手机上继续做本地整理和预览导出。"""	
COPY_6e5625d3b7c5	App/Scan/ScanView.swift	286	source_literal	needs_translation	": ""马上会进入等待页，并继续远端训练和回传。"""	
COPY_1adf72452f88	App/Scan/ScanView.swift	332	source_literal	needs_translation	"title: viewModel.motionWarningActive ? ""移动过快"" : ""速度正常"","	
COPY_1adf72452f88	App/Scan/ScanView.swift	332	source_literal	needs_translation	"title: viewModel.motionWarningActive ? ""移动过快"" : ""速度正常"","	
COPY_a9dfd70ceedc	App/Scan/ScanView.swift	337	source_literal	needs_translation	"title: viewModel.exposureWarningActive ? ""光线异常"" : ""曝光正常"","	
COPY_a9dfd70ceedc	App/Scan/ScanView.swift	337	source_literal	needs_translation	"title: viewModel.exposureWarningActive ? ""光线异常"" : ""曝光正常"","	
COPY_6bbbd0488f48	App/Scan/ScanView.swift	340	source_literal	needs_translation	": ""等待测光"","	
COPY_e5e972ec17be	App/Scan/ScanView.swift	344	source_literal	needs_translation	"title: viewModel.stabilityWarningActive ? ""姿态不稳"" : ""稳定性正常"","	
COPY_e5e972ec17be	App/Scan/ScanView.swift	344	source_literal	needs_translation	"title: viewModel.stabilityWarningActive ? ""姿态不稳"" : ""稳定性正常"","	
COPY_d50b13d872f0	App/Scan/ScanView.swift	345	source_literal	needs_translation	"subtitle: viewModel.stabilityWarningActive ? ""请稍稳一点"" : ""可以继续"","	
COPY_d50b13d872f0	App/Scan/ScanView.swift	345	source_literal	needs_translation	"subtitle: viewModel.stabilityWarningActive ? ""请稍稳一点"" : ""可以继续"","	
COPY_910187b995de	App/Scan/ScanView.swift	351	source_literal	needs_translation	"""当前方案：\(processingBackend.displayLabel) · \(FrameSamplingProfile.currentSelection().displayLabel)。云端高质量会走当前成功链；本地处理会优先在手机上给出单目预览。"""	
COPY_b03ee9adb4c2	App/Scan/ScanView.swift	377	source_literal	needs_translation	"Text(""有效关键帧"")"	
COPY_2c2abc5b5bce	App/Scan/ScanView.swift	390	source_literal	needs_translation	"Text(""已收集"")"	
COPY_4e8af1e4222d	App/Scan/ScanView.swift	398	source_literal	needs_translation	"Text(""建议完成 \(viewModel.captureKeyframeRecommendedRangeText)"")"	
COPY_9ee00d5e2e0f	App/Scan/ScanView.swift	413	source_literal	needs_translation	"title: ""通过率"","	
COPY_d74c1e738de8	App/Scan/ScanView.swift	434	source_literal	needs_translation	"title: ""扫描已暂停"","	
COPY_2bd4f7e7a1f4	App/Scan/ScanView.swift	435	source_literal	needs_translation	"detail: viewModel.sessionPauseMessage ?? ""你可以继续拍摄，也可以直接结束生成。"""	
COPY_954a407df1d1	App/Scan/ScanView.swift	440	source_literal	needs_translation	"title: ""继续拍摄"","	
COPY_5126a8a3ba7f	App/Scan/ScanView.swift	448	source_literal	needs_translation	"title: ""结束生成"","	
COPY_3ee1224bc2f5	App/Scan/ScanView.swift	462	source_literal	needs_translation	"title: ""扫描中断了"","	
COPY_f1243b0ce427	App/Scan/ScanView.swift	463	source_literal	needs_translation	"detail: viewModel.scanFailureMessage ?? ""请返回主页重新开始一次拍摄。"""	
COPY_25e0acc395a9	App/Scan/ScanView.swift	468	source_literal	needs_translation	"title: ""返回主页"","	
COPY_46d5d61b1305	App/Scan/ScanView.swift	476	source_literal	needs_translation	"title: ""重新准备"","	
COPY_fe4be53ec1b5	App/Scan/ScanView.swift	589	source_literal	needs_translation	"Text(""建议下限 \(viewModel.captureKeyframeRecommendedMin)"")"	
COPY_5009dc84795f	App/Scan/ScanView.swift	591	source_literal	needs_translation	"Text(""建议 \(viewModel.captureKeyframeRecommendedTarget)"")"	
COPY_ef903702b2a0	App/Scan/ScanView.swift	593	source_literal	needs_translation	"Text(""建议上限 \(viewModel.captureKeyframeRecommendedMax)"")"	
COPY_c94ff5aba192	App/Scan/ScanView.swift	686	source_literal	needs_translation	"processingBackend == .cloud ? ""正在整理拍摄素材"" : ""正在整理本地素材"""	
COPY_c94ff5aba192	App/Scan/ScanView.swift	686	source_literal	needs_translation	"processingBackend == .cloud ? ""正在整理拍摄素材"" : ""正在整理本地素材"""	
COPY_8e9b218f4f3b	App/Scan/ScanView.swift	691	source_literal	needs_translation	"? ""现在会进入黑色等待页。你可以留在这里，也可以返回主页稍后继续。"""	
COPY_b1a13540ca43	App/Scan/ScanView.swift	692	source_literal	needs_translation	": ""现在会进入等待页；手机会先读取这段录制视频，再按深度先验 → 初始化高斯 → 本地 refine → cutout → cleanup 这条链路继续处理。"""	
COPY_db75e28f3226	App/Scan/ScanViewModel.swift	67	source_literal	needs_translation	"@Published var liveGuidanceTitle: String = ""正在准备扫描环境"""	
COPY_638cfc36ddfe	App/Scan/ScanViewModel.swift	68	source_literal	needs_translation	"@Published var liveGuidanceDetail: String = ""请先把目标物体完整放进画面中央。"""	
COPY_eb03ce4d50d8	App/Scan/ScanViewModel.swift	992	source_literal	needs_translation	"liveGuidanceTitle = ""可以开始拍摄了"""	
COPY_98785da72b1a	App/Scan/ScanViewModel.swift	993	source_literal	needs_translation	"liveGuidanceDetail = ""围绕物体缓慢移动，先拍正面，再补侧面和顶部。"""	
COPY_2d68c71dcae4	App/Scan/ScanViewModel.swift	1009	source_literal	needs_translation	"sessionPauseMessage = sessionPauseMessage ?? ""扫描已暂停。你可以继续拍摄，也可以直接结束生成。"""	
COPY_fb397a80572a	App/Scan/ScanViewModel.swift	1014	source_literal	needs_translation	"liveGuidanceTitle = ""正在整理扫描结果"""	
COPY_87348c2b9334	App/Scan/ScanViewModel.swift	1016	source_literal	needs_translation	"? ""这次会先保存拍摄视频，再在手机上继续跑本地处理链路。"""	
COPY_f772126d5585	App/Scan/ScanViewModel.swift	1017	source_literal	needs_translation	": ""稍后会直接进入远端训练与 3DGS 回传。"""	
COPY_27bb85c5e4ce	App/Scan/ScanViewModel.swift	1028	source_literal	needs_translation	"scanFailureMessage = ""扫描流程中断了，请回到主页重新开始。"""	
COPY_4d2906e698e2	App/Scan/ScanViewModel.swift	1107	source_literal	needs_translation	"sessionPauseMessage = ""扫描已暂停。你可以继续拍摄，也可以直接结束生成。"""	
COPY_5016a27a4c4e	App/Scan/ScanViewModel.swift	1119	source_literal	needs_translation	"sessionPauseMessage = ""系统中断了当前拍摄，已自动暂停。"""	
COPY_d2e4c55a3320	App/Scan/ScanViewModel.swift	1199	source_literal	needs_translation	"// (coordinator still loading CoreML models), making ""管线"" count misleading."	
COPY_6a83a7843f2d	App/Scan/ScanViewModel.swift	1883	source_literal	needs_translation	"return ""远端等待超时了。你可以稍后重试，或先返回主页继续别的作品。"""	
COPY_2b7db0fb6034	App/Scan/ScanViewModel.swift	1885	source_literal	needs_translation	"return ""视频上传没有完成，请检查网络后再试。"""	
COPY_8cb59f9b8927	App/Scan/ScanViewModel.swift	1887	source_literal	needs_translation	"return ""远端已经生成了结果，但回传到手机时失败了。"""	
COPY_828acb1a0f28	App/Scan/ScanViewModel.swift	1889	source_literal	needs_translation	"return ""丹麦 5090 当前不可用，请稍后重试。"""	
COPY_49750b1fb216	App/Scan/ScanViewModel.swift	1891	source_literal	needs_translation	"return ""这段视频暂时不适合进入当前白盒流程，请换一个角度更完整的视频。"""	
COPY_a42bc6175a49	App/Scan/ScanViewModel.swift	1893	source_literal	needs_translation	"return ""远端显存不足，建议缩短视频或降低场景复杂度后重试。"""	
COPY_90f56febdc9a	App/Scan/ScanViewModel.swift	1895	source_literal	needs_translation	"return ""远端长时间没有推进，这次任务已经被停止。"""	
COPY_cf82c60b0833	App/Scan/ScanViewModel.swift	1897	source_literal	needs_translation	"return ""远端返回了异常结果，请稍后重试。"""	
COPY_c76dedefa958	App/Scan/ScanViewModel.swift	2056	source_literal	needs_translation	"let localModeResultTitle = ""本地结果已生成"""	
COPY_4e35e80136a1	App/Scan/ScanViewModel.swift	2057	source_literal	needs_translation	"let localModeFailureTitle = ""本地处理失败了"""	
COPY_dab999d6d15c	App/Scan/ScanViewModel.swift	2121	source_literal	needs_translation	"guard !base.contains(""口径说明："") else { return base }"	
COPY_117f952ed18c	App/Scan/ScanViewModel.swift	2147	source_literal	needs_translation	"components.append(""停拍时已选关键帧 \(captureSelectedFrames) 张"")"	
COPY_f11b1615abbb	App/Scan/ScanViewModel.swift	2150	source_literal	needs_translation	"components.append(""本地链工作集峰值约 \(peakWorkingSet) 个"")"	
COPY_600a36557d22	App/Scan/ScanViewModel.swift	2155	source_literal	needs_translation	"""训练高斯峰值 \(peakGaussians) 个，导出失败时当前 \(currentGaussians) 个"""	
COPY_31801e356ed8	App/Scan/ScanViewModel.swift	2158	source_literal	needs_translation	"components.append(""训练高斯峰值 \(peakGaussians) 个"")"	
COPY_eec0c7f79bf4	App/Scan/ScanViewModel.swift	2161	source_literal	needs_translation	"components.append(""导出失败时当前训练高斯 \(currentGaussians) 个"")"	
COPY_80ed911c0c1b	App/Scan/ScanViewModel.swift	2168	source_literal	needs_translation	"? ""这说明初始化阶段的工作集并不等于最终可导出的训练高斯；后面的 refine / cleanup 已经发生了明显收缩。"""	
COPY_6fb7df3b6738	App/Scan/ScanViewModel.swift	2169	source_literal	needs_translation	": ""初始化阶段看到的工作集不是最终训练高斯，所以它本来就可能显著大于导出时的真实高斯数。"""	
COPY_5f0f7b20f0f8	App/Scan/ScanViewModel.swift	2170	source_literal	needs_translation	"return ""\(base)\n\n口径说明：\(components.joined(separator: ""；""))。\(diagnosis)"""	
COPY_260ec9365e4e	App/Scan/ScanViewModel.swift	2204	source_literal	needs_translation	"detailMessage: ""停拍后会直接沿用拍摄阶段已经通过的 native 关键帧，继续本地训练并导出结果。"","	
COPY_d029ebbf6f2e	App/Scan/ScanViewModel.swift	2224	source_literal	needs_translation	"detail: ""停拍后直接沿用拍摄阶段已通过的 native 关键帧，不再重新导入视频重筛。"","	
COPY_bff2685e1070	App/Scan/ScanViewModel.swift	2273	source_literal	needs_translation	"detailMessage: ""已经沿用拍摄阶段通过的 native 关键帧完成本地导出。"","	
COPY_37e803c57dfa	App/Scan/ScanViewModel.swift	2287	source_literal	needs_translation	"self.backgroundExportStatusMessage = ""本地导出完成"""	
COPY_7fd07e5b5ee0	App/Scan/ScanViewModel.swift	2297	source_literal	needs_translation	"detailMessage: ""已经沿用拍摄阶段通过的 native 关键帧继续本地训练，但这次导出仍然失败了。"","	
COPY_019688a23ed7	App/Scan/ScanViewModel.swift	2309	source_literal	needs_translation	"self.backgroundExportStatusMessage = ""导出失败"""	
COPY_99f9ba27f510	App/Scan/ScanViewModel.swift	2404	source_literal	needs_translation	"self.backgroundExportStatusMessage = ""本地处理完成"""	
COPY_557d0b6fe5a3	App/Scan/ScanViewModel.swift	2434	source_literal	needs_translation	"self.backgroundExportStatusMessage = ""本地处理失败"""	
COPY_cbcd4bcc70d2	App/Scan/ScanViewModel.swift	2464	source_literal	needs_translation	"statusMessage: ""正在准备远端任务"","	
COPY_03f456b1f448	App/Scan/ScanViewModel.swift	2465	source_literal	needs_translation	"detailMessage: ""会先把本次视频交给后台上传服务，然后由后端调度可用 GPU 开始训练。"","	
COPY_1fb77dbda12a	App/Scan/ScanViewModel.swift	2475	source_literal	needs_translation	"title: ""正在准备远端任务"","	
COPY_95e698f50862	App/Scan/ScanViewModel.swift	2476	source_literal	needs_translation	"detail: ""你可以留在等待页查看，也可以先回主页稍后继续。"","	
COPY_a8a78c50b448	App/Scan/ScanViewModel.swift	2530	source_literal	needs_translation	"self.backgroundExportStatusMessage = ""3DGS 已回传到手机"""	
COPY_f592910d9083	App/Scan/ScanViewModel.swift	2541	source_literal	needs_translation	"statusMessage: ""远端回传异常，正在切到本地处理"","	
COPY_14deb801eec1	App/Scan/ScanViewModel.swift	2542	source_literal	needs_translation	"detailMessage: ""远端结果回传失败，这次会直接切到手机上的 native 本地视频链路。"","	
COPY_ead66371a9a2	App/Scan/ScanViewModel.swift	2554	source_literal	needs_translation	"title: ""远端回传异常，正在切到本地处理"","	
COPY_c9b3b80f0ed5	App/Scan/ScanViewModel.swift	2555	source_literal	needs_translation	"detail: ""远端结果回传失败，这次会直接切到手机上的 native 本地视频链路。"","	
COPY_596c2c021d46	App/Scan/ScanViewModel.swift	2563	source_literal	needs_translation	"startupDetailMessage: ""远端回传失败，正在改走本地视频链路。"","	
COPY_345a0bb825f8	App/Scan/ScanViewModel.swift	2564	source_literal	needs_translation	"startupSnapshotDetail: ""远端回传失败，这次会直接改走手机上的 native 本地视频链路。"","	
COPY_ade6c9475748	App/Scan/ScanViewModel.swift	2578	source_literal	needs_translation	"statusMessage: ""远端不可用，正在切到本地处理"","	
COPY_b2fd3f7b873f	App/Scan/ScanViewModel.swift	2591	source_literal	needs_translation	"title: ""远端不可用，正在切到本地处理"","	
COPY_93dbb5474087	App/Scan/ScanViewModel.swift	2592	source_literal	needs_translation	"detail: ""这次会直接切到手机上的 native 本地视频链路。"","	
COPY_176551b7bbc8	App/Scan/ScanViewModel.swift	2600	source_literal	needs_translation	"startupDetailMessage: ""远端不可用，正在改走本地视频链路。"","	
COPY_3252d689bdbe	App/Scan/ScanViewModel.swift	2601	source_literal	needs_translation	"startupSnapshotDetail: ""远端不可用，这次会直接改走手机上的 native 本地视频链路。"","	
COPY_b055c80987bc	App/Scan/ScanViewModel.swift	2619	source_literal	needs_translation	"startupDetailMessage: ""录制已经结束，正在直接基于本地视频走本地处理链路。"","	
COPY_7c36c018ffbc	App/Scan/ScanViewModel.swift	2620	source_literal	needs_translation	"startupSnapshotDetail: ""这次拍摄会先转成本地视频输入，再继续做主体 cutout 和保守 cleanup。"","	
COPY_1881e03a205e	App/Scan/ScanViewModel.swift	2636	source_literal	needs_translation	"? ""录制视频没有成功落盘，远端上传和本地 native 视频链都无法继续。旧的 memory-only 本地处理链已移除，请重新拍一轮。"""	
COPY_ce07519eddb2	App/Scan/ScanViewModel.swift	2637	source_literal	needs_translation	": ""录制视频没有成功落盘，本地 native 视频链必须依赖源视频。旧的 memory-only 本地直导链已移除，请重新拍一轮。"""	
COPY_96b2e1ea1aad	App/Scan/ScanViewModel.swift	2657	source_literal	needs_translation	"self.backgroundExportStatusMessage = ""本地处理失败"""	
COPY_15ed414748a8	App/Scan/ScanViewModel.swift	2700	source_literal	needs_translation	"? ""现在可以进入本地结果查看，后续还能继续加 cutout / cleanup。"""	
COPY_d6ce736cc30d	App/Scan/ScanViewModel.swift	2701	source_literal	needs_translation	": ""现在可以进入黑色 3D 空间自由查看"","	
COPY_142ef39af5aa	App/Scan/ScanViewModel.swift	2715	source_literal	needs_translation	"self.backgroundExportStatusMessage = ""本地导出完成"""	
COPY_8b00245f9550	App/Scan/ScanViewModel.swift	2734	source_literal	needs_translation	"detailMessage: ""这次没有拿到可用的 3DGS 结果，请重新拍一轮。"","	
COPY_28a3226d2745	App/Scan/ScanViewModel.swift	2746	source_literal	needs_translation	"self.backgroundExportStatusMessage = ""导出失败"""	
COPY_395972751d6f	App/Scan/ScanViewModel.swift	2847	source_literal	needs_translation	"liveGuidanceTitle = isSubjectFirstLocalMode ? ""正在启动本地模式"" : ""正在启动扫描环境"""	
COPY_395972751d6f	App/Scan/ScanViewModel.swift	2847	source_literal	needs_translation	"liveGuidanceTitle = isSubjectFirstLocalMode ? ""正在启动本地模式"" : ""正在启动扫描环境"""	
COPY_ce61fe36c537	App/Scan/ScanViewModel.swift	2849	source_literal	needs_translation	"? ""第一次进入会做相机和本地几何引擎准备，请保持手机稳定。"""	
COPY_c4b398efcf43	App/Scan/ScanViewModel.swift	2850	source_literal	needs_translation	": ""第一次进入会做相机和本地引擎准备，请保持手机稳定。"""	
COPY_75b3be3fe56b	App/Scan/ScanViewModel.swift	2853	source_literal	needs_translation	"liveGuidanceTitle = isSubjectFirstLocalMode ? ""相机已就绪，本地引擎仍在加载"" : ""相机已就绪，扫描引擎仍在加载"""	
COPY_75b3be3fe56b	App/Scan/ScanViewModel.swift	2853	source_literal	needs_translation	"liveGuidanceTitle = isSubjectFirstLocalMode ? ""相机已就绪，本地引擎仍在加载"" : ""相机已就绪，扫描引擎仍在加载"""	
COPY_85f3d1e87405	App/Scan/ScanViewModel.swift	2855	source_literal	needs_translation	"? ""本地链路准备好后会自动开始计时，请先把目标和接触面稳稳放进画面。"""	
COPY_6fe78f43c922	App/Scan/ScanViewModel.swift	2856	source_literal	needs_translation	": ""本地几何引擎准备好后会自动开始计时和扫描，请先稳住构图。"""	
